시군구명,위도,경도
강동구,37.54698867,127.1343449
강동구,37.55128785,127.1505002
강동구,37.56525568,127.1772125
강동구,37.54181449,127.1492919
강동구,37.55297253,127.1474362
서초구,37.49074049,127.0154245
서초구,37.48068775,127.0106544
서초구,37.50181411,126.9980045
서초구,37.5024389,127.0146195
서초구,37.48672641,126.987138
서초구,37.4785759,126.9854218
서초구,37.47567204,126.9897809
서초구,37.485734,126.9971632
서초구,37.471062,127.0245294
서초구,37.45709422,127.0192756
서초구,37.501755,126.9901423
서초구,37.50618948,127.0125656
서초구,37.45950249,127.0943378
서초구,37.49615482,126.9983571
서초구,37.5050048,126.995679
구로구,37.50727521,126.878181
구로구,37.48907226,126.8248882
구로구,37.48917223,126.8238898
구로구,37.48950108,126.8400577
구로구,37.48125086,126.8379424
구로구,37.48276551,126.8421139
구로구,37.49967177,126.8902724
관악구,37.46106525,126.9198754
관악구,37.47713021,126.9131617
관악구,37.48379618,126.9099835
관악구,37.47068887,126.919626
서대문구,37.57508421,126.9180656
서대문구,37.57487163,126.9174111
서대문구,37.57378321,126.918388
서대문구,37.56511029,126.9628606
서대문구,37.56866745,126.9615328
서대문구,37.55872923,126.9478603
서대문구,37.58245209,126.9250708
서대문구,37.5830221,126.9257045
서대문구,37.57872349,126.9086027
서대문구,37.57789224,126.9102044
서대문구,37.57958728,126.9187918
서대문구,37.57958728,126.9187918
서대문구,37.56488513,126.9640232
서대문구,37.56852796,126.9319654
서대문구,37.56993316,126.9337074
서대문구,37.56396079,126.953651
서대문구,37.58075973,126.9315574
서대문구,37.5935993,126.944959
관악구,37.48595595,126.9421391
관악구,37.49124068,126.9555874
관악구,37.49124068,126.9555874
관악구,37.48046638,126.956006
관악구,37.49225315,126.9593512
관악구,37.47954406,126.9634871
관악구,37.48466735,126.9463951
관악구,37.47675499,126.9598639
서초구,37.47233002,127.0430052
서초구,37.46377394,127.0242315
서초구,37.46329893,127.0214626
서초구,37.46505828,127.021237
서초구,37.49977278,127.0250408
서초구,37.47100299,127.026527
서초구,37.51730271,127.0110745
서초구,37.48976396,127.0140806
관악구,37.47672527,126.9512846
관악구,37.47680652,126.9620373
관악구,37.4759688,126.9614876
관악구,37.47492749,126.9641214
관악구,37.47377788,126.9749175
관악구,37.47269963,126.975261
관악구,37.48132849,126.9566722
관악구,37.48655704,126.9590063
관악구,37.48900209,126.9597485
관악구,37.49333787,126.9606819
관악구,37.46334042,126.931522
관악구,37.49050398,126.9449727
관악구,37.48480669,126.9468931
관악구,37.486083,126.939426
관악구,37.489817,126.9287953
서초구,37.49281526,127.026183
서초구,37.487334,127.0115224
광진구,37.540776,127.1006653
광진구,37.546811,127.1026287
광진구,37.54422859,127.0715827
광진구,37.543093,127.0803118
광진구,37.53118109,127.0888666
광진구,37.53225979,127.0909604
광진구,37.53225979,127.0909604
광진구,37.56928402,127.0865771
광진구,37.54591036,127.0979371
광진구,37.55658893,127.0818423
강서구,37.53773198,126.855427
강서구,37.53453435,126.8378185
강서구,37.56081,126.8423822
강서구,37.55981354,126.850069
강서구,37.546651,126.8602321
강서구,37.55448291,126.8672587
강서구,37.55089501,126.8669778
강서구,37.55356537,126.8305342
강서구,37.56253133,126.8362522
강서구,37.56340309,126.8312303
강남구,37.52336057,127.0239924
강남구,37.52048105,127.0599597
강남구,37.48553054,127.0847979
강남구,37.48632828,127.0860547
서초구,37.49300713,127.0254533
서초구,37.48529778,127.022115
노원구,37.65023685,127.0802671
노원구,37.6641671,127.0545948
노원구,37.66290401,127.0620747
노원구,37.64503406,127.0661389
노원구,37.68382665,127.0557531
강서구,37.54088029,126.847849
강서구,37.55189482,126.8715134
강서구,37.533516,126.8522486
강서구,37.55086512,126.8381642
강남구,37.49924225,127.0441857
동작구,37.49200798,126.9795507
노원구,37.62307787,127.0893658
동작구,37.49366559,126.9797545
동작구,37.4930603,126.9804783
송파구,37.49941892,127.0906283
송파구,37.50561597,127.0713275
송파구,37.50565876,127.0716477
송파구,37.49922321,127.0902181
송파구,37.49531269,127.1006758
송파구,37.49640321,127.0980827
송파구,37.4991023,127.0901276
송파구,37.49922321,127.0902181
송파구,37.50233514,127.0787898
송파구,37.50200262,127.0807742
강남구,37.48950752,127.0750538
강남구,37.48224998,127.0614811
서초구,37.47706697,127.0009475
서초구,37.48855383,127.0278739
노원구,37.64872348,127.0669678
노원구,37.65298873,127.0635586
노원구,37.64827975,127.0582136
노원구,37.66751782,127.0758263
노원구,37.66857502,127.0611141
노원구,37.64797004,127.080838
노원구,37.64466418,127.0694715
동작구,37.501601,126.94555
서초구,37.49998614,127.0117882
서초구,37.500198,127.012383
서초구,37.50446749,127.0124545
영등포구,37.525612,126.9059825
영등포구,37.525612,126.9059825
양천구,37.526428,126.8380992
양천구,37.52585364,126.8367359
영등포구,37.52551258,126.9053296
영등포구,37.52551258,126.9053296
강남구,37.50165709,127.0707726
강남구,37.490136,127.07367
송파구,37.52582845,127.1177878
송파구,37.526442,127.1156732
노원구,37.62992285,127.0689401
노원구,37.63758482,127.1073781
노원구,37.62336595,127.0821211
노원구,37.63446529,127.0714705
노원구,37.63753357,127.0639651
노원구,37.63251462,127.0659521
영등포구,37.508636,126.911046
영등포구,37.51175455,126.9023259
송파구,37.48429813,127.1264379
송파구,37.51273309,127.1200163
송파구,37.53442455,127.117003
송파구,37.53037691,127.113886
송파구,37.502641,127.1052122
송파구,37.52293043,127.106515
송파구,37.50893314,127.1312464
송파구,37.50169984,127.0932689
송파구,37.50733791,127.0838499
송파구,37.51048613,127.120846
송파구,37.50582689,127.0757679
강남구,37.47876,127.056093
강남구,37.480248,127.052524
강남구,37.47781,127.055487
강남구,37.47696705,127.0554008
동작구,37.49233562,126.9624478
노원구,37.6285066,127.0631172
노원구,37.63028445,127.0492646
노원구,37.65624892,127.0727828
노원구,37.67218253,127.0571883
노원구,37.66627793,127.0797295
노원구,37.67399936,127.0548964
노원구,37.63319251,127.0595343
노원구,37.61945241,127.0732331
노원구,37.62668094,127.0751054
양천구,37.54069543,126.876258
양천구,37.54293497,126.8824459
양천구,37.51684812,126.8537394
은평구,37.61857514,126.916984
은평구,37.6363331,126.9324633
은평구,37.64857919,126.9281777
은평구,37.62483357,126.928983
용산구,37.52438988,126.9673581
서대문구,37.55764405,126.9517294
서대문구,37.558053,126.9513991
서대문구,37.57805476,126.9210192
양천구,37.52978682,126.831146
양천구,37.53877717,126.8243
양천구,37.52584419,126.8422639
양천구,37.51391281,126.8321696
강서구,37.56547682,126.8506223
강서구,37.56129159,126.8602755
강서구,37.57591915,126.8146456
강서구,37.57942097,126.8103512
강서구,37.56355917,126.8107297
강서구,37.57368435,126.8056972
강서구,37.57046109,126.8185198
영등포구,37.52684831,126.9051766
영등포구,37.50750302,126.9072907
영등포구,37.49850189,126.898631
영등포구,37.52101442,126.9239916
영등포구,37.48734601,126.9025161
영등포구,37.50179926,126.9133745
강남구,37.5135684,127.0305413
중랑구,37.59802,127.0931359
은평구,37.580219,126.9054137
성동구,37.54865355,127.0156896
성북구,37.602632,127.03787
동대문구,37.57913038,127.0422892
중구,37.56752502,126.9980596
관악구,37.485494,126.9555401
종로구,37.58203191,126.9970157
강서구,37.54921773,126.8756771
동작구,37.50478723,126.9397359
노원구,37.65115871,127.0773379
은평구,37.57855212,126.9020341
금천구,37.44888336,126.9032311
서초구,37.47230907,127.0382419
영등포구,37.5310483,126.8935067
성북구,37.58045726,127.022269
은평구,37.61455977,126.9100603
광진구,37.56467875,127.0764092
강동구,37.56496233,127.1746034
강북구,37.628681,127.0182683
종로구,37.57272193,126.9601959
양천구,37.52584826,126.8512402
양천구,37.52423449,126.8478515
양천구,37.53515661,126.8818744
양천구,37.52268218,126.8732864
양천구,37.51942468,126.8640382
양천구,37.52298709,126.8614024
양천구,37.54308272,126.8737046
은평구,37.60227334,126.9150723
은평구,37.60928789,126.915265
은평구,37.64543483,126.9292166
은평구,37.63138086,126.9243463
은평구,37.63500589,126.920988
은평구,37.59452719,126.9195878
은평구,37.5868254,126.9199703
은평구,37.58654498,126.9226221
은평구,37.63293843,126.9291989
은평구,37.61603257,126.913929
은평구,37.603142,126.937484
강서구,37.53891217,126.8390998
강서구,37.54378035,126.8466786
강서구,37.55246805,126.8542399
강서구,37.56083782,126.8537794
영등포구,37.51811729,126.925196
노원구,37.66290401,127.0620747
성북구,37.62128579,127.051719
성북구,37.61773337,127.048082
성북구,37.60995927,127.0264414
성북구,37.60995927,127.0264414
서초구,37.47810592,126.9818632
송파구,37.471056,127.1267712
종로구,37.57624195,126.97215
강남구,37.46734665,127.0932645
구로구,37.49436059,126.8410505
종로구,37.5768624,126.9869066
마포구,37.547723,126.9320618
성동구,37.544467,127.0316913
서초구,37.45411333,127.0614366
서초구,37.46453818,127.025583
서초구,37.47229555,127.0237234
서초구,37.47206637,127.0481829
서초구,37.4741697,127.0309145
서초구,37.493262,127.0215669
서초구,37.51389604,127.0097174
서초구,37.4620461,127.0232663
서초구,37.45758224,127.0221668
서초구,37.45609447,127.0162163
서초구,37.50020385,127.0185902
서초구,37.509269,127.004475
강남구,37.50994254,127.0366781
강남구,37.51136781,127.0485167
은평구,37.60115621,126.9339215
은평구,37.60341276,126.9267893
은평구,37.58256527,126.9042764
은평구,37.59217,126.9061551
은평구,37.59755372,126.9046049
은평구,37.59767912,126.9182757
은평구,37.59051222,126.9251126
은평구,37.60656331,126.9350586
은평구,37.58941333,126.9222745
은평구,37.64425564,126.9257277
은평구,37.62508244,126.9285608
은평구,37.61911322,126.915253
은평구,37.64266166,126.9190801
은평구,37.61878209,126.9325207
은평구,37.62134929,126.9299179
도봉구,37.64825635,127.0238027
도봉구,37.66521957,127.030539
도봉구,37.63319504,127.0408842
관악구,37.4644762,126.9259406
관악구,37.46836617,126.9258437
관악구,37.47962401,126.9443704
관악구,37.47290457,126.9509181
관악구,37.48241713,126.9467091
관악구,37.48412777,126.9095867
서초구,37.47971455,127.0085923
서초구,37.47367918,127.0335724
서초구,37.5024389,127.0146195
서초구,37.51165835,127.0044694
서초구,37.49074049,127.0154245
서초구,37.49162866,127.0242282
서초구,37.5160899,127.0123892
서초구,37.47126248,127.0420579
서초구,37.47180297,127.0457278
동작구,37.4861697,126.9751927
동작구,37.51106239,126.9264457
동작구,37.50824932,126.9433353
동작구,37.50647463,126.9555949
동작구,37.50896395,126.9292197
동작구,37.50994153,126.9591494
동작구,37.50409942,126.9662844
도봉구,37.66437137,127.050705
도봉구,37.65883193,127.0490878
강남구,37.5274487,127.0437439
서초구,37.44779368,127.0577432
동대문구,37.56880432,127.055427
동대문구,37.58070429,127.0560124
동대문구,37.56798939,127.0723794
서초구,37.43388528,127.0669448
서초구,37.48733631,127.0103965
서초구,37.4752946,126.9870678
서초구,37.5049159,126.9968257
서초구,37.50292745,126.9863525
서초구,37.49486827,126.997827
서초구,37.50239027,126.9959653
서초구,37.50053764,126.9942644
서초구,37.48075395,126.9966784
서초구,37.50458659,126.9944715
서초구,37.5050048,126.9956774
서초구,37.49661,126.9877434
서초구,37.48687,126.9891572
서초구,37.4887578,126.9883485
서초구,37.50292497,126.9859808
도봉구,37.65694869,127.0281906
도봉구,37.66021685,127.0240074
도봉구,37.65536304,127.0448329
도봉구,37.67171849,127.040259
도봉구,37.65660218,127.0346
도봉구,37.64765764,127.0476263
도봉구,37.65862783,127.0219562
도봉구,37.65418744,127.0406036
도봉구,37.6525083,127.0127722
도봉구,37.6436416,127.0405629
도봉구,37.64804738,127.0517539
강북구,37.61986254,127.0155034
성동구,37.55310684,127.0195014
성동구,37.54729549,127.0121202
성동구,37.54411438,127.0646451
성동구,37.54606699,127.0137058
성동구,37.55414474,127.0334112
성동구,37.557724,127.0242322
성동구,37.55770899,127.029368
도봉구,37.65657114,127.042744
도봉구,37.67996175,127.0382887
금천구,37.45509468,126.9007465
성북구,37.605493,127.0111582
서대문구,37.57111489,126.9590677
동대문구,37.57810949,127.060947
동대문구,37.585268,127.038701
동대문구,37.5876923,127.0536889
동대문구,37.59068752,127.0477051
동대문구,37.60189649,127.064885
동대문구,37.58070062,127.0553995
동대문구,37.58567641,127.0700416
동대문구,37.56791523,127.0567435
동대문구,37.5754225,127.0303509
동대문구,37.57883954,127.067418
동대문구,37.57270461,127.0429617
동대문구,37.591315,127.0556492
동대문구,37.57399502,127.073876
동대문구,37.58626107,127.0386092
동대문구,37.56685961,127.0704776
동대문구,37.58253129,127.0315943
강동구,37.54983256,127.1578472
강동구,37.52902424,127.1446715
강동구,37.5305064,127.1221678
강동구,37.55002367,127.1244044
강동구,37.550568,127.174954
강동구,37.54619875,127.1633757
성북구,37.57860632,127.0232128
성북구,37.60410203,127.0129442
성북구,37.59437739,127.035605
성북구,37.59437739,127.035605
성북구,37.60418361,127.014914
송파구,37.49592462,127.1299324
송파구,37.5003628,127.1198778
송파구,37.5022044,127.1168436
송파구,37.50757193,127.0923856
송파구,37.48988343,127.1285753
송파구,37.49018343,127.1243921
송파구,37.5001281,127.1512995
송파구,37.49736261,127.1398881
송파구,37.50785465,127.1109347
송파구,37.51070678,127.0942316
송파구,37.4943008,127.141954
송파구,37.4966305,127.1539439
송파구,37.51788276,127.1018028
강북구,37.63684,127.0319277
강북구,37.63422868,127.0197328
강북구,37.612583,127.027208
강북구,37.62109537,127.012332
강북구,37.64456511,127.0109866
종로구,37.60044056,126.95679
종로구,37.58002991,126.9851778
종로구,37.57268958,127.003491
구로구,37.50656261,126.8561455
구로구,37.50272289,126.8490706
구로구,37.497745,126.8652158
구로구,37.49319187,126.8734727
구로구,37.497731,126.884354
구로구,37.4930233,126.89092
구로구,37.4893323,126.8916695
구로구,37.49739515,126.8289653
구로구,37.50530926,126.856942
구로구,37.49820658,126.884256
구로구,37.50000726,126.841369
구로구,37.498829,126.8293536
구로구,37.48305321,126.8389147
구로구,37.48415943,126.841403
구로구,37.50564507,126.8902909
구로구,37.506667,126.8787518
구로구,37.499606,126.8897631
구로구,37.49781973,126.8849453
구로구,37.50552339,126.8565953
구로구,37.48196266,126.8502378
강동구,37.54590987,127.1276362
강동구,37.55825638,127.1589916
강동구,37.53859168,127.1449729
강동구,37.54787478,127.1527439
강동구,37.5545536,127.1425911
강동구,37.55918388,127.1537442
종로구,37.57366067,127.0023591
종로구,37.58188937,127.0149489
종로구,37.57506182,126.9874209
동작구,37.48461403,126.9816657
도봉구,37.66034188,127.0421136
은평구,37.63923423,126.9175304
성동구,37.5671118,127.0471177
중구,37.5625152,126.9797235
동대문구,37.575652,127.0240428
성동구,37.561186,127.064966
강남구,37.51934248,127.050321
서초구,37.48359736,127.0296917
서초구,37.48512949,127.0158449
강북구,37.613863,127.038052
동작구,37.48826333,126.9150426
강남구,37.52034092,127.063303
동대문구,37.56653099,127.0734724
광진구,37.53109154,127.0867963
종로구,37.61058458,126.9757624
광진구,37.538713,127.100648
금천구,37.44613958,126.9221188
종로구,37.58966656,126.967545
영등포구,37.54790297,126.8877116
은평구,37.588099,126.9200741
동대문구,37.57802042,127.0300389
서대문구,37.5667279,126.9226382
양천구,37.53890713,126.8862041
영등포구,37.52795712,126.9285161
구로구,37.49762121,126.846388
강북구,37.61453065,127.0223529
양천구,37.51237156,126.8702299
강동구,37.54914056,127.1577731
강동구,37.52614008,127.1243007
동작구,37.51298,126.9266893
영등포구,37.53416724,126.906404
성동구,37.572151,127.0387462
성동구,37.54907936,127.0594538
동대문구,37.57230614,127.0349099
중랑구,37.57416749,127.0883012
성북구,37.60859015,127.0528751
강동구,37.52614008,127.1243007
서초구,37.50786022,127.011582
서초구,37.50296195,127.012071
서초구,37.47511676,126.9910912
강남구,37.524613,127.0280876
강남구,37.46517604,127.1073624
강남구,37.46575802,127.1012262
은평구,37.61185227,126.938868
강남구,37.52435413,127.055316
중랑구,37.59954904,127.1007221
강북구,37.61697,127.0294991
용산구,37.53159589,127.0070001
금천구,37.47969,126.9044857
동대문구,37.581313,127.047218
강서구,37.55510589,126.8535597
노원구,37.63519718,127.0873616
도봉구,37.66914,127.0459326
도봉구,37.646577,127.0338736
도봉구,37.66244567,127.046804
성북구,37.60698616,127.0657342
성북구,37.609032,127.0297352
관악구,37.47200331,126.9367542
성북구,37.6121808,127.0610595
성북구,37.61032674,127.0573056
양천구,37.51151538,126.8688757
성북구,37.60313609,127.013608
서초구,37.49904877,127.0248915
서초구,37.45571728,127.0688514
송파구,37.52606615,127.117488
강남구,37.52880832,127.034161
강남구,37.52222746,127.033991
노원구,37.62479317,127.0843379
서초구,37.50524853,127.0110376
양천구,37.52930959,126.832309
양천구,37.52236006,126.8364689
성북구,37.60374123,127.0324077
광진구,37.5469693,127.0744061
용산구,37.53391601,126.9493026
동대문구,37.57285291,127.072155
노원구,37.65527873,127.0613917
서대문구,37.55681593,126.942123
서대문구,37.57249887,126.9350607
서대문구,37.56508532,126.9670743
영등포구,37.51325696,126.8964817
은평구,37.60923882,126.9312642
종로구,37.5758064,126.996955
용산구,37.52361192,126.9927909
용산구,37.53849833,126.9871582
용산구,37.52310219,126.9628808
용산구,37.538472,126.9871582
용산구,37.542312,126.9730345
용산구,37.529259,126.967693
서초구,37.48067181,127.0123672
영등포구,37.51934369,126.9315042
강남구,37.48586782,127.0403271
강남구,37.50777396,127.0566328
강남구,37.52660081,127.0282355
강남구,37.49796957,127.0291232
강동구,37.53826544,127.1546194
송파구,37.51534342,127.0692513
강동구,37.549547,127.182677
은평구,37.65824239,126.9454044
동대문구,37.588886,127.051311
동대문구,37.59184757,127.0674278
강북구,37.63491155,127.0236168
강북구,37.63547025,127.0226733
강북구,37.63802609,127.025269
노원구,37.62881715,127.082693
관악구,37.46411546,126.9318251
마포구,37.54739821,126.929767
마포구,37.57246315,126.8870483
마포구,37.58052679,126.8877266
마포구,37.56286334,126.9039827
마포구,37.56060739,126.9163
구로구,37.48392298,126.8904111
도봉구,37.63653953,127.0420843
도봉구,37.68723271,127.0492672
은평구,37.63304404,126.920989
강서구,37.57101654,126.8414692
강서구,37.54773,126.8360362
강서구,37.55639584,126.8495472
강서구,37.55941461,126.8208132
송파구,37.50638593,127.1380298
송파구,37.50747126,127.1393712
송파구,37.50452233,127.1383827
송파구,37.50499392,127.1396078
송파구,37.4796684,127.1393228
송파구,37.47774841,127.1447053
송파구,37.47839038,127.140126
송파구,37.47825697,127.1370192
송파구,37.47420508,127.136948
송파구,37.47427705,127.1387582
송파구,37.47453884,127.136971
송파구,37.48208509,127.1325036
송파구,37.48279092,127.1302571
송파구,37.48279092,127.1302571
송파구,37.50272496,127.0925548
서초구,37.45748787,127.0601931
영등포구,37.50199297,126.8971139
영등포구,37.50118357,126.8967703
영등포구,37.49880417,126.8963333
영등포구,37.49919276,126.8959131
영등포구,37.52135273,126.9373261
구로구,37.49095327,126.8390667
송파구,37.47582566,127.1282587
종로구,37.572764,126.987903
종로구,37.572764,126.987903
서초구,37.5009526,127.0185009
서초구,37.50209719,127.019869
서초구,37.49904877,127.0248915
서초구,37.48529778,127.0221598
서초구,37.49240761,127.0052734
서초구,37.4656521,127.0271812
서초구,37.48160984,127.005175
서초구,37.48602619,127.0209888
서초구,37.47478856,127.0320819
서초구,37.47478856,127.0320819
서초구,37.51713004,127.0113904
서초구,37.45319549,127.0592678
동작구,37.48260194,126.9650863
송파구,37.487707,127.118846
송파구,37.488765,127.118071
광진구,37.544575,127.098311
송파구,37.493354,127.14486
송파구,37.50163572,127.148025
송파구,37.495096,127.122427
송파구,37.496415,127.123488
은평구,37.59320424,126.9130774
용산구,37.548038,126.9777437
노원구,37.62208796,127.0897199
노원구,37.62208796,127.0897199
노원구,37.62358892,127.0687828
동작구,37.49982365,126.9784084
마포구,37.5467934,126.952657
서대문구,37.56937385,126.915285
성동구,37.56394381,127.0300298
성북구,37.58898979,127.0078895
영등포구,37.5240382,126.9229018
중랑구,37.60645263,127.094707
양천구,37.509761,126.858027
강동구,37.52926135,127.142984
강서구,37.54725959,126.843481
동작구,37.506881,126.9509954
마포구,37.54403409,126.9298664
마포구,37.54403409,126.9298664
마포구,37.562181,126.888047
마포구,37.562169,126.888063
성북구,37.61597724,127.0483468
성북구,37.61290464,127.0512425
강동구,37.52831379,127.1425257
성동구,37.54615986,127.0253043
성동구,37.566689,127.0433162
성동구,37.56053219,127.049552
성동구,37.54034955,127.0482498
성동구,37.5497977,127.0300204
성동구,37.56787474,127.0255294
성동구,37.54230974,127.0157855
송파구,37.47548024,127.1282623
송파구,37.47548024,127.1282623
성북구,37.60401813,127.0309274
성북구,37.60401813,127.0309274
성북구,37.60507299,127.0313901
성북구,37.60708228,127.0061416
성북구,37.608932,126.998819
서대문구,37.59607831,126.9524663
서대문구,37.59607831,126.9524663
은평구,37.596344,126.9196996
마포구,37.58504438,126.8798696
마포구,37.5844435,126.8795112
용산구,37.54420955,126.9897731
중구,37.55893664,126.9987376
중구,37.55893664,126.9987376
용산구,37.54420955,126.9897731
금천구,37.47894796,126.8907516
구로구,37.47894796,126.8907516
성북구,37.618368,127.054376
성북구,37.618544,127.054454
강남구,37.5194081,127.0286272
강동구,37.53641884,127.1290369
강북구,37.63536011,127.030127
광진구,37.53929468,127.0829295
구로구,37.50126067,126.8463654
금천구,37.45968419,126.8992833
노원구,37.66602909,127.078269
동대문구,37.57893791,127.0701387
동작구,37.48254699,126.9814807
은평구,37.63386256,126.9185725
동작구,37.50457,126.960869
금천구,37.46611333,126.8858457
송파구,37.49453769,127.1087136
송파구,37.49453769,127.1087136
송파구,37.5007231,127.111792
송파구,37.49761457,127.1025318
서초구,37.51165835,127.0044694
강북구,37.61700008,127.0314657
서초구,37.48852979,126.9954614
서초구,37.49240761,127.0052734
서초구,37.48752619,126.9942016
강서구,37.55684827,126.8471933
강서구,37.56815047,126.8180329
중구,37.56419276,127.0244387
강남구,37.46476211,127.0943281
서초구,37.45455,127.061688
서초구,37.470875,127.0434517
서초구,37.47216184,126.9971159
서초구,37.45494914,127.0649235
서대문구,37.59405017,126.9550799
서대문구,37.59405017,126.9550799
성북구,37.60895731,126.9979379
성북구,37.607444,127.0023199
성북구,37.60401813,127.0309274
성북구,37.602516,127.0349031
성북구,37.602516,127.0349031
마포구,37.55779,126.894902
강서구,37.56090185,126.7997108
강서구,37.57136985,126.8029604
강서구,37.55325498,126.8093237
송파구,37.50278258,127.1216724
강동구,37.561787,127.151225
은평구,37.6336094,126.9161525
은평구,37.63528107,126.9176562
은평구,37.63485353,126.9195847
강남구,37.51965028,127.0566188
성동구,37.55433983,127.0348842
영등포구,37.524274,126.921251
송파구,37.49504339,127.1170459
동대문구,37.58837916,127.057047
은평구,37.59864282,126.9153369
동대문구,37.57794903,127.0350525
영등포구,37.49920079,126.9047873
구로구,37.491522,126.855854
성북구,37.60282033,127.0192113
마포구,37.556993,126.952264
강남구,37.48359518,127.0519307
동작구,37.49577317,126.9289798
동대문구,37.56579837,127.0547622
관악구,37.48655851,126.9351477
양천구,37.53586515,126.8264891
관악구,37.479581,126.9427157
노원구,37.68450319,127.0551852
성북구,37.58637065,127.021897
강북구,37.62875803,127.0390675
도봉구,37.64357608,127.0483323
광진구,37.53709659,127.0922888
서초구,37.496404,126.9901565
동작구,37.496444,126.914454
양천구,37.51865983,126.8739583
마포구,37.54543847,126.9560837
서초구,37.4836851,127.0341178
서초구,37.46912869,127.0400323
노원구,37.62667063,127.0547126
서초구,37.51488012,127.0085382
중구,37.55709666,126.9736338
영등포구,37.53549738,126.8991927
광진구,37.54965862,127.092484
광진구,37.54507352,127.1027396
은평구,37.6004849,126.9038083
성동구,37.55578118,127.0239202
중구,37.565345,127.023338
중구,37.56551016,127.0158308
관악구,37.486863,126.944001
관악구,37.466102,126.931928
관악구,37.467555,126.949202
서초구,37.4681787,126.9870126
관악구,37.4665469,126.9872769
관악구,37.4714704,126.9824665
성동구,37.55762633,127.0338809
마포구,37.56971056,126.9116078
서초구,37.45980808,126.9877421
송파구,37.49453769,127.1087136
송파구,37.49453769,127.1087136
강동구,37.55466766,127.1546222
용산구,37.52470224,126.9777402
동대문구,37.57734724,127.064387
강서구,37.545878,126.821914
양천구,37.534243,126.8299211
마포구,37.54440565,126.951696
중랑구,37.61180428,127.0772017
관악구,37.48170083,126.9461146
서초구,37.49156467,127.025618
노원구,37.64628513,127.0578083
강남구,37.48965405,127.1053467
영등포구,37.48794838,126.89787
용산구,37.51635026,126.9759691
동대문구,37.60575145,127.0709124
강서구,37.585127,126.8185107
강동구,37.57047497,127.1583937
영등포구,37.51594947,126.9234098
도봉구,37.65163245,127.034672
도봉구,37.6481984,127.026816
성북구,37.61028784,126.9985206
관악구,37.4629028,126.9193909
강동구,37.544306,127.16672
강동구,37.544305,127.166726
강동구,37.544355,127.167418
노원구,37.62667063,127.0547126
서초구,37.4934156,127.0264914
중구,37.56648901,126.9881037
종로구,37.568382,126.9697592
서대문구,37.56551037,126.965979
송파구,37.51509485,127.0997117
송파구,37.51313818,127.0930487
송파구,37.51375196,127.1044469
송파구,37.51130961,127.0981418
송파구,37.51132007,127.1017527
송파구,37.50876177,127.1045302
금천구,37.43798988,126.9027534
금천구,37.43873728,126.9035394
서초구,37.47511676,126.991028
서초구,37.45752329,127.0125555
영등포구,37.52837856,126.9152257
관악구,37.475882,126.9738902
관악구,37.479167,126.9275614
관악구,37.46133515,126.927433
송파구,37.47649615,127.1211896
송파구,37.476644,127.1213301
송파구,37.47456576,127.1351629
송파구,37.47456576,127.1351629
서대문구,37.5941306,126.9483013
강동구,37.56260049,127.1622722
종로구,37.577936,127.015262
성북구,37.61793756,127.043358
성동구,37.55784407,127.0413311
중랑구,37.57741203,127.0909395
마포구,37.58464695,126.8832829
마포구,37.5526534,126.9001573
서대문구,37.57816366,126.93149
서초구,37.47982045,126.9933557
성동구,37.54479698,127.0349314
성북구,37.58879977,127.0063382
성북구,37.61526655,127.0688474
양천구,37.54129134,126.8785038
영등포구,37.526636,126.901504
용산구,37.53595002,126.9748221
은평구,37.58603327,126.8873235
은평구,37.64097221,126.9379431
중랑구,37.58445201,127.093739
강남구,37.48562012,127.0441427
영등포구,37.516136,126.89066
용산구,37.53656366,127.0021344
노원구,37.63744806,127.0795366
송파구,37.52048936,127.1141236
광진구,37.549262,127.1076144
중구,37.56131216,126.9925527
구로구,37.49467146,126.8300624
서초구,37.51211326,127.0066549
강남구,37.49276704,127.0342469
강남구,37.48615258,127.056121
강남구,37.4688571,127.0910759
강남구,37.47377912,127.1085931
구로구,37.49095428,126.8747106
서초구,37.47035775,126.9871144
서초구,37.46238431,127.0183127
은평구,37.6004849,126.9038083
양천구,37.50612378,126.8339307
노원구,37.67450143,127.0850431
서초구,37.506252,126.9926731
서초구,37.506252,126.9926731
강남구,37.51015034,127.066049
강북구,37.62325505,127.0276976
강서구,37.56114636,126.8102805
강서구,37.54733881,126.877417
관악구,37.48939185,126.9554433
구로구,37.48804308,126.836806
도봉구,37.66549069,127.0419341
동대문구,37.574515,127.053466
동작구,37.51279586,126.9425495
동작구,37.49411971,126.9110974
마포구,37.557192,126.9557107
동대문구,37.57849513,127.0384967
송파구,37.51179326,127.1268177
강남구,37.49961513,127.0493026
양천구,37.50864654,126.8423769
은평구,37.61083816,126.917497
종로구,37.57049685,126.9710752
중랑구,37.619434,127.104517
도봉구,37.65709893,127.0243731
노원구,37.65748572,127.058807
서대문구,37.55977718,126.9344344
중구,37.56811569,127.0084727
송파구,37.50751633,127.1332496
관악구,37.47047357,126.9200796
관악구,37.45944449,126.922967
관악구,37.47590606,126.9530348
중구,37.55755882,126.9734
송파구,37.48088703,127.1177758
송파구,37.48083429,127.1212768
서초구,37.474954,127.0006595
강서구,37.54895804,126.8173096
강서구,37.54075832,126.8171299
동작구,37.51175038,126.9408242
관악구,37.46930471,126.9485233
관악구,37.46882093,126.947505
영등포구,37.51458129,126.9177251
영등포구,37.52437689,126.9360341
