자치구,위도,경도,CCTV 수량
중랑구,37.5775527954102,127.080360412598,1
중랑구,37.5719326790557,127.082935800391,1
중랑구,37.573408395133,127.086371430557,1
중랑구,37.5730628967285,127.084182739258,1
중랑구,37.5726109792729,127.08157746852,1
중랑구,37.573408395133,127.086371430557,1
중랑구,37.5731366160027,127.083053763374,1
중랑구,37.573299407959,127.081672668457,1
중랑구,37.5775121004536,127.081176480642,1
중랑구,37.5732510402709,127.081243060634,1
중랑구,37.5730628967285,127.084182739258,1
중랑구,37.5732955932617,127.081016540527,1
중랑구,37.573299407959,127.081672668457,1
중랑구,37.573299407959,127.081672668457,1
중랑구,37.5719541853282,127.085509588492,1
중랑구,37.5753363802,127.0884181338,1
중랑구,37.5776901245117,127.086395263672,1
중랑구,37.5739496765853,127.082994720827,1
중랑구,37.5728439936751,127.084777608455,1
중랑구,37.5730628967285,127.084182739258,1
중랑구,37.5722198007077,127.087756379091,1
중랑구,37.5717647614763,127.087182424557,1
중랑구,37.5729481665517,127.082675895442,1
중랑구,37.5726109792729,127.08157746852,1
중랑구,37.5778244349565,127.0824077467,1
중랑구,37.5728439936751,127.084777608455,1
중랑구,37.5726109792729,127.08157746852,1
중랑구,37.5725563016961,127.081064783704,1
중랑구,37.5726109792729,127.08157746852,1
중랑구,37.5733631552025,127.082021829255,1
중랑구,37.572047217002,127.081591743911,1
중랑구,37.5722381260029,127.084503983869,1
중랑구,37.5870396550338,127.100318333616,1
중랑구,37.6136322021484,127.079521179199,1
중랑구,37.5781001762393,127.083585064407,1
중랑구,37.5757446289063,127.087043762207,1
중랑구,37.5785751342773,127.09423828125,1
중랑구,37.578125,127.084281921387,1
중랑구,37.578176817706,127.092014644023,1
중랑구,37.578176817706,127.092014644023,1
중랑구,37.6110602878262,127.079959702526,1
중랑구,37.578176817706,127.092014644023,1
중랑구,37.578176817706,127.092014644023,1
중랑구,37.5781223026346,127.087212515876,1
중랑구,37.5785751342773,127.09423828125,1
중랑구,37.5785217285156,127.08374786377,1
중랑구,37.5784086941733,127.091574620746,1
중랑구,37.5784252207887,127.086718741717,1
중랑구,37.6119651794434,127.075881958008,1
중랑구,37.5784086941733,127.091574620746,1
중랑구,37.5782279968262,127.08186340332,1
중랑구,37.578125,127.084281921387,1
중랑구,37.5781043758529,127.085817669994,1
중랑구,37.5791910700567,127.090685558522,1
중랑구,37.5786409974628,127.087097102144,1
중랑구,37.5786819458008,127.086334228516,1
중랑구,37.6121406555176,127.078559875488,1
중랑구,37.5786933898926,127.089469909668,1
중랑구,37.5788269042969,127.088218688965,1
중랑구,37.5786819458008,127.086334228516,1
중랑구,37.5789222717285,127.090454101563,1
중랑구,37.5791910700567,127.090685558522,1
중랑구,37.5787239074707,127.090278625488,1
중랑구,37.5789222717285,127.090454101563,1
중랑구,37.6132926940917,127.07869720459,1
중랑구,37.5790901184082,127.087882995605,1
중랑구,37.5785636901855,127.093307495117,1
중랑구,37.5781001762393,127.083585064407,1
중랑구,37.5795648443156,127.092929860957,1
중랑구,37.5793031781835,127.08783984074,1
중랑구,37.5812829043891,127.083316181444,1
중랑구,37.5792343537684,127.083242360903,1
중랑구,37.6132926940917,127.07869720459,1
중랑구,37.5792343537684,127.083242360903,1
중랑구,37.5793031781835,127.08783984074,1
중랑구,37.5792116835173,127.085404255753,1
중랑구,37.579307200167,127.089591423471,1
중랑구,37.5795648443156,127.092929860957,1
중랑구,37.5792547947527,127.084073803413,1
중랑구,37.579307200167,127.089591423471,1
중랑구,37.6142336743075,127.075444049817,1
중랑구,37.5794534772275,127.091919377352,1
중랑구,37.5793664003533,127.083775773703,1
중랑구,37.5792547947527,127.084073803413,1
중랑구,37.5866417383103,127.092801317089,1
중랑구,37.5800614228107,127.084560391218,1
중랑구,37.5795249938965,127.095100402832,1
중랑구,37.5796127319336,127.089164733887,1
중랑구,37.6142336743075,127.075444049817,1
중랑구,37.5796775817871,127.0869140625,1
중랑구,37.5808296203613,127.094955444336,1
중랑구,37.5796775817871,127.0869140625,1
중랑구,37.5729481665517,127.082675895442,1
중랑구,37.5798492431641,127.086242675781,1
중랑구,37.5800162618755,127.092132984747,1
중랑구,37.5796198044069,127.089900341402,1
중랑구,37.6068093781848,127.078272596651,1
중랑구,37.5800067025244,127.088739218799,1
중랑구,37.5795249938965,127.095100402832,1
중랑구,37.5800683592726,127.090840815415,1
중랑구,37.5800447836574,127.083616314045,1
중랑구,37.5800683592726,127.090840815415,1
중랑구,37.5801002198387,127.079473697778,1
중랑구,37.5800447836574,127.083616314045,1
중랑구,37.6065325246476,127.08056294992,1
중랑구,37.5803970005638,127.094143962691,1
중랑구,37.5800447836574,127.083616314045,1
중랑구,37.5801002198387,127.079473697778,1
중랑구,37.5805647384307,127.08497034449,1
중랑구,37.5802153319541,127.091805296282,1
중랑구,37.5805107320333,127.086416527705,1
중랑구,37.5803970005638,127.094143962691,1
중랑구,37.5725563016961,127.081064783704,1
중랑구,37.5805647384307,127.08497034449,1
중랑구,37.5800614228107,127.084560391218,1
중랑구,37.5805107320333,127.086416527705,1
중랑구,37.5810494464206,127.090780377823,1
중랑구,37.580730063015,127.089046203833,1
중랑구,37.5808826120655,127.084771939521,1
중랑구,37.5809898376465,127.090324401855,1
중랑구,37.5722381260029,127.084503983869,1
중랑구,37.5809796800916,127.091399783908,1
중랑구,37.5725366862672,127.083246234528,1
중랑구,37.5809009411706,127.087837475699,1
중랑구,37.5810494464206,127.090780377823,1
중랑구,37.5810494464206,127.090780377823,1
중랑구,37.5810585102845,127.092648561544,1
중랑구,37.5811717127589,127.089755934418,1
중랑구,37.6065728954273,127.091904581633,1
중랑구,37.5819667358188,127.095273081088,1
중랑구,37.5811717127589,127.089755934418,1
중랑구,37.5812157110536,127.085280356219,1
중랑구,37.5812658188027,127.079880973865,1
중랑구,37.5812537450111,127.084093838894,1
중랑구,37.5812537450111,127.084093838894,1
중랑구,37.5816509778792,127.089158531453,1
중랑구,37.5816652658718,127.09149947113,1
중랑구,37.5816509778792,127.089158531453,1
중랑구,37.581820810037,127.086713543336,1
중랑구,37.5819014931245,127.094400510069,1
중랑구,37.5816879272461,127.090446472168,1
중랑구,37.5810494464206,127.090780377823,1
중랑구,37.5823131513417,127.088734436298,1
중랑구,37.5821207194733,127.089882163689,1
중랑구,37.5717900586081,127.087833687249,1
중랑구,37.5821207194733,127.089882163689,1
중랑구,37.5820001133396,127.091567820978,1
중랑구,37.581820810037,127.086713543336,1
중랑구,37.5823131513417,127.088734436298,1
중랑구,37.5820693969727,127.084823608398,1
중랑구,37.5821647596856,127.083951439524,1
중랑구,37.5820693969727,127.084823608398,1
중랑구,37.5977384886295,127.093952049012,1
중랑구,37.5819014931245,127.094400510069,1
중랑구,37.5810585102845,127.092648561544,1
중랑구,37.5829122805806,127.089408423732,1
중랑구,37.5823131513417,127.088734436298,1
중랑구,37.5823436255739,127.092815406188,1
중랑구,37.5822327795418,127.088034939473,1
중랑구,37.5823936462402,127.085472106934,1
중랑구,37.6065728954273,127.091904581633,1
중랑구,37.5826697094311,127.077690723635,1
중랑구,37.5824658196253,127.084274548975,1
중랑구,37.582763671875,127.086700439453,1
중랑구,37.5826697094311,127.077690723635,1
중랑구,37.5827036697604,127.088006139475,1
중랑구,37.5837290205092,127.079253983861,1
중랑구,37.5827036697604,127.088006139475,1
중랑구,37.5829927865664,127.079587333562,1
중랑구,37.5829321333493,127.090049472401,1
중랑구,37.5830078125,127.078804016113,1
중랑구,37.5829122805806,127.089408423732,1
중랑구,37.5831832885742,127.093475341797,1
중랑구,37.5832297767787,127.077239762453,1
중랑구,37.5832214355469,127.09236907959,1
중랑구,37.5832297767787,127.077239762453,1
중랑구,37.6066272704935,127.076690669855,1
중랑구,37.5832824707031,127.086906433105,1
중랑구,37.582763671875,127.086700439453,1
중랑구,37.5832297767787,127.077239762453,1
중랑구,37.5835800170898,127.088905334473,1
중랑구,37.5832824707031,127.086906433105,1
중랑구,37.5834312438965,127.090087890625,1
중랑구,37.5834866916653,127.081256990489,1
중랑구,37.5835350353146,127.093813358947,1
중랑구,37.5834708701749,127.081914982402,1
중랑구,37.5837290205092,127.079253983861,1
중랑구,37.5834866916653,127.081256990489,1
중랑구,37.5835800170898,127.088905334473,1
중랑구,37.5832214355469,127.09236907959,1
중랑구,37.5835952758789,127.095207214355,1
중랑구,37.5834866916653,127.081256990489,1
중랑구,37.6065325246476,127.08056294992,1
중랑구,37.585262298584,127.093818664551,1
중랑구,37.5836906433105,127.093544006348,1
중랑구,37.5838238620755,127.078319469364,1
중랑구,37.5837593078613,127.092430114746,1
중랑구,37.584552364765,127.089275535312,1
중랑구,37.5838238620755,127.078319469364,1
중랑구,37.5842666625977,127.087783813477,1
중랑구,37.5841103828639,127.093779542042,1
중랑구,37.5839614868164,127.090057373047,1
중랑구,37.583911895752,127.085052490234,1
중랑구,37.5758476611515,127.085301465931,2
중랑구,37.5919532775879,127.095756530762,1
중랑구,37.5800447836574,127.083616314045,1
중랑구,37.5843544006348,127.086929321289,1
중랑구,37.5841781454903,127.093108067111,1
중랑구,37.5725366862672,127.083246234528,1
중랑구,37.5843086242676,127.076736450195,1
중랑구,37.5843353271484,127.091232299805,1
중랑구,37.5841781454903,127.093108067111,1
중랑구,37.584542511204,127.076087493061,1
중랑구,37.5844957155348,127.083426271864,1
중랑구,37.584400177002,127.086097717285,1
중랑구,37.5844957155348,127.083426271864,1
중랑구,37.5844957155348,127.083426271864,1
중랑구,37.584400177002,127.086097717285,1
중랑구,37.5844957155348,127.083426271864,1
중랑구,37.585262298584,127.093818664551,1
중랑구,37.584602355957,127.083976745605,1
중랑구,37.5845320830348,127.078231995845,1
중랑구,37.5847071110155,127.082063073933,1
중랑구,37.5845669575732,127.088891835198,1
중랑구,37.5719541853282,127.085509588492,1
중랑구,37.5847434997559,127.088340759277,1
중랑구,37.5846774939795,127.083198937141,1
중랑구,37.5847673448505,127.079995497404,1
중랑구,37.5839614868164,127.090057373047,1
중랑구,37.5841688569586,127.082698528154,1
중랑구,37.5847854614258,127.08065032959,1
중랑구,37.5847673448505,127.079995497404,1
중랑구,37.5847673448505,127.079995497404,1
중랑구,37.5848015580485,127.078924519279,1
중랑구,37.5848614586749,127.092659778659,1
중랑구,37.5722381260029,127.084503983869,1
중랑구,37.5849647521973,127.090255737305,1
중랑구,37.585262298584,127.093818664551,1
중랑구,37.5849848413493,127.084464894078,1
중랑구,37.5850756687662,127.089767116121,1
중랑구,37.572047217002,127.081591743911,1
중랑구,37.5849848413493,127.084464894078,1
중랑구,37.5847673448505,127.079995497404,1
중랑구,37.5850803900862,127.077175307818,1
중랑구,37.5852508544922,127.08895111084,1
중랑구,37.5858848513399,127.085359949741,1
중랑구,37.5852508544922,127.08895111084,1
중랑구,37.5854301452637,127.079040527344,1
중랑구,37.572047217002,127.081591743911,1
중랑구,37.5853271484375,127.076736450195,1
중랑구,37.5719541853282,127.085509588492,1
중랑구,37.5853334891668,127.092505286658,1
중랑구,37.5854301452637,127.079040527344,1
중랑구,37.5852851867676,127.08275604248,1
중랑구,37.5854721069336,127.083335876465,1
중랑구,37.5854301452637,127.095497131348,1
중랑구,37.6066272704935,127.076690669855,1
중랑구,37.5856246948242,127.079399108887,1
중랑구,37.5854876597663,127.084548137253,1
중랑구,37.5855375853549,127.090123397198,1
중랑구,37.5855509306048,127.083948081591,1
중랑구,37.5855882184059,127.082025055999,1
중랑구,37.5855255126953,127.075294494629,1
중랑구,37.5855882184059,127.082025055999,1
중랑구,37.6065728954273,127.091904581633,1
중랑구,37.5858764648438,127.085945129395,1
중랑구,37.5855509306048,127.083948081591,1
중랑구,37.585620880127,127.07933807373,1
중랑구,37.5855509306048,127.083948081591,1
중랑구,37.5858757400783,127.091449413322,1
중랑구,37.5858620623574,127.081600730811,1
중랑구,37.5857371140284,127.078403228605,1
중랑구,37.6062190880045,127.105764403678,1
중랑구,37.5866241455078,127.088722229004,1
중랑구,37.5858757400783,127.091449413322,1
중랑구,37.5859870483974,127.088417168913,1
중랑구,37.5858757400783,127.091449413322,1
중랑구,37.5860285074772,127.089910943408,1
중랑구,37.5860786437988,127.083915710449,1
중랑구,37.5859870483974,127.088417168913,1
중랑구,37.6064529418945,127.075210571289,1
중랑구,37.5861320495605,127.087615966797,1
중랑구,37.5862236022949,127.079734802246,1
중랑구,37.5861129760742,127.082847595215,1
중랑구,37.5861320495605,127.087615966797,1
중랑구,37.5861282348633,127.093971252441,1
중랑구,37.5862617492676,127.092460632324,1
중랑구,37.5861470545109,127.08078514269,1
중랑구,37.6065325246476,127.08056294992,1
중랑구,37.6011009216309,127.091117858887,1
중랑구,37.5861129760742,127.082847595215,1
중랑구,37.5863838195801,127.084632873535,1
중랑구,37.5862770080566,127.085563659668,1
중랑구,37.5863986625669,127.079133899429,1
중랑구,37.586238861084,127.081275939941,1
중랑구,37.5863509022994,127.091624966029,1
중랑구,37.6064567565917,127.079856872559,1
중랑구,37.5864825117308,127.082279571926,1
중랑구,37.5858848513399,127.085359949741,1
중랑구,37.5863838195801,127.084632873535,1
중랑구,37.5865325927734,127.090194702148,1
중랑구,37.5865018064248,127.082126083387,1
중랑구,37.5861129760742,127.082847595215,1
중랑구,37.5862617492676,127.092460632324,1
중랑구,37.5722381260029,127.084503983869,1
중랑구,37.5717647614763,127.087182424557,1
중랑구,37.5877304077148,127.09741973877,1
중랑구,37.5865783691406,127.082527160645,1
중랑구,37.5866513264227,127.090539795764,1
중랑구,37.5867635438761,127.077253921288,1
중랑구,37.586940842863,127.091609053501,1
중랑구,37.5865447037797,127.076473128845,1
중랑구,37.6064567565917,127.079856872559,1
중랑구,37.5866661071777,127.086059570313,1
중랑구,37.5868480467424,127.088250648473,1
